"Date","Time","Media Type","Mention URL","Mention Content","Sentiment","Country"
"2022-04-10 00:00:00","14:23:00 +0100 BST","Twitter","http://twitter.com/danurchin/status/1513145724644569088#143226849","Dear @HastingsDirect just noticed you auto renewed my car insurance at a horribly uncompetitive rate, took the payment from my credit card and I can't do anything about it because your call centres are closed on Sunday. Absolutely furious!","negative","United Kingdom"
"2022-04-09 00:00:00","21:58:00 +0100 BST","Twitter","http://twitter.com/moore1822/status/1512897693252694017#617305838","@TheRAC_UK I renewed my insurance but according to mid database I’ve no car insurance. My daughter is 9 months pregnant and I need to be available to look after my grand daughter when she goes into labour!! Can someone contact me urgently!!","negative","Not available"
"2022-04-09 00:00:00","16:19:00 +0100 BST","Twitter","http://twitter.com/ClarityData/status/1512812470871773197#111670964_1512810254450540546","@Joel__Collinson @Will_Acosta_ Could be. Although my car insurance, home and business insurance don't get involved with what I'm doing unless I have to make a claim? I'm just glad they put it in place, even more proof that they are genuine :)","neutral","United Kingdom"
"2022-04-09 00:00:00","12:13:00 +0100 BST","Twitter","http://twitter.com/SimonPa13111521/status/1512750474381959168#1165237911647903744","@askesure worst customer service for car insurance I have experienced in 25 years of driving, how they have handled our non fault hit and run is disgraceful, happened 21/02, still haven’t sorted it, I have to chase every week to get them to read emails!!","negative","Not available"
"2022-04-09 00:00:00","12:10:00 +0100 BST","Twitter","http://twitter.com/askesure/status/1512749824503914502#3044623264_1512747411797692416","@Gillz79 Hi, unfortunately we're only able to deal with motor and home insurance queries via Twitter. The reason for this is the travel insurance is underwritten be a specialist underwriter - separate to home and motor policies. Travel FAQs can be found here - https://www.esure.com/travel-insurance/faqs","neutral","United Kingdom"
"2022-04-09 00:00:00","11:55:00 +0100 BST","Twitter","http://twitter.com/TheRealiaoot/status/1512745896831815685#1335489872174387202","Ukraine war will present major insurance claims, warns Lloyd’s of London https://www.theguardian.com/business/2022/mar/24/ukraine-war-will-present-major-insurance-claims-warns-lloyds-of-london?ref=quuu","neutral","Not available"
"0000-12-31","23:58:45 -0001 LMT","Twitter","Deleted or protected mention","Deleted or protected mention","Deleted or protected mention","Not available"
"2022-04-08 00:00:00","20:12:00 +0100 BST","Twitter","http://twitter.com/NicolaSartain08/status/1512508626333839361#931367681156100096","@TheAA_UK On Feb 18th a tile hit our car in the storm. We are still waiting for our AA insurance to give the go ahead for work to commence it's now April!! Can anyone help I don't know what else to do?","neutral","Not available"
"2022-04-08 00:00:00","18:20:00 +0100 BST","Twitter","http://twitter.com/kir5tyR/status/1512480506545274884#21502757","Just for anyone who may be thinking that @askesure are a reputable company to take out your insurance with. 7 weeks after an accident in which the other driver admitted full liability they still haven’t collected our car. Because apparently this is safe and legal to drive","neutral","United Kingdom"
"2022-04-08 00:00:00","17:09:00 +0100 BST","Twitter","http://twitter.com/LaurenRose94_/status/1512462752039776263#22642029","@HastingsDirect Hi, quick question, if one of the named drivers becomes a carer do I need to call up to change my insurance for business purposes? I don’t wanna take up your time for a phonecall if it’s not necessary.","neutral","United Kingdom"
"2022-04-08 00:00:00","15:52:00 +0100 BST","Twitter","http://twitter.com/RichFenton/status/1512443279148781570#19527625","Finally remembered to cancel my renewal for @askesure motor insurance, cut it in half with @HastingsDirect ..","negative","United Kingdom"
"2022-04-08 00:00:00","15:52:00 +0100 BST","Twitter","http://twitter.com/keith091270/status/1512443296324501517#1681017186","@SwintonGroup I bought my wife’s car insurance with you in December. It’s in her name. I’ve tried to change the details online, but can’t access my account (you keep telling me I don’t know my own date of birth). When I use your online chat facility to try and sort it…","neutral","Not available"
"2022-04-08 00:00:00","15:07:00 +0100 BST","Twitter","http://twitter.com/Mg19753/status/1512432021481660418#1497121437244657665","This is a warning DO NOT USE MARKERSTUDY INSURANCE. Unbelievably bad they try to get out of paying, do not answer phones, pass you around when they do and then put you in a 2hr wait. When they say they will call back they won't. #insurance #car #motorbike #avoid @Markerstudyins","negative","Not available"
"2022-04-08 00:00:00","11:18:00 +0100 BST","Twitter","http://twitter.com/JulieEv99452435/status/1512374332701483015#1286738964922142720_1318477469259890688","@askesure @lizzieofizzie My daughter is receiving appalling service from Ensure following a car accident which has seen her car off the road for the past 3 weeks. Still waiting for the go ahead on repairs. She has been on hold for over 45 minutes again today to try to speak to someone. Appalling service!","negative","Not available"
"2022-04-08 00:00:00","11:17:00 +0100 BST","Twitter","http://twitter.com/FelicityJBee/status/1512374040563957765#1480512801563156480","Catalytic converter stolen on a Weds. One of many attempted follow ups after promise of no show courtesy car.. 41 mins and counting. No live agents available. Not sure @asksheilas have any customer service at all…","negative","United Kingdom"
"2022-04-08 00:00:00","10:39:00 +0100 BST","Twitter","http://twitter.com/oinktastic/status/1512364426778890245#19483632","@SwintonGroup Hi, could you take me off your motorbike insurance mailing list/database please? I no longer have a bike and can't see how to opt out on your website. I DM'd yesterday with no response. Thanks.","negative","United Kingdom"
"2022-04-08 00:00:00","09:06:00 +0100 BST","Twitter","http://twitter.com/clairhawk/status/1512340996478144514#138540810","@Sainsburys_Bank Hi been trying to sort out a refund on my car insurance that I overpaid after the car was written off. You continued to take payments afterwards and are now ignoring my emails. I would like the email address for the complaints department.","neutral","Not available"
"2022-04-07 00:00:00","20:28:00 +0100 BST","Twitter","http://twitter.com/dominik66859971/status/1512150388882952208#1102344367526891522_1511471230972538895","@sainsburys Hi I have a problem with my Policy (Car insurance). No one from the Sainsbury's Staff helped me today. It was so simple. I would like to extend my Policy for Europe. It expires on Saturday and I won't be in England till Saturday. I'd like to extend my car insurance.","neutral","Not available"
"2022-04-07 00:00:00","20:28:00 +0100 BST","Twitter","http://twitter.com/dominik66859971/status/1512150256477249539#1102344367526891522_1511833615830822914","@sainsburys Hi I have a problem with my Policy (Car insurance). No one from the Sainsbury's Staff helped me today. It was so simple. I would like to extend my Policy for Europe. It expires on Saturday and I won't be in England till Saturday. I'd like to extend my car insurance.","neutral","Not available"
"2022-04-07 00:00:00","20:26:00 +0100 BST","Twitter","http://twitter.com/dominik66859971/status/1512149914146557954#1102344367526891522_1511977095324479491","@sainsburys @sainsburyarch Hi I have a problem with my Policy (Car insurance). No one from the Sainsbury's Staff helped me today. It was so simple. I would like to extend my Policy for Europe. It expires on Saturday and I won't be in England till Saturday. I'd like to extend my car insurance.","neutral","Not available"
"2022-04-07 00:00:00","15:44:00 +0100 BST","Twitter","http://twitter.com/featuresjourno/status/1512078911613530116#23184457_1512077089104490507","@HastingsDirect I’ve DMed. Please don’t tell me to speak to Vizion, I’ve spoken to them & raised a complaint with them. All I want is a car I can drive & I don’t think it’s acceptable that I pay an insurance premium that covers a courtesy car in order to be entirely without a car for a month.","negative","Not available"
"2022-04-07 00:00:00","14:49:00 +0100 BST","Twitter","http://twitter.com/GavThorpeCreate/status/1512064992970829832#54332710_1511984537206726656","If you want to sell / scrap a car you have to cancel a policy and that means you have to pay the fee; unless you wait for the policy to end, declare SORN and then scrap. What a joke. RT @GavThorpeCreate: Only the insurance industry could get away with charging someone a £45 fee (plus interest somehow!) for *not* insuring a car for the last ten days of a policy… Safe to say that @HastingsDirect won’t be getting the renewal.","neutral","United Kingdom"
"2022-04-07 00:00:00","14:08:00 +0100 BST","Twitter","http://twitter.com/George53953256/status/1512054806571012103#1335665050284138496","@Zenith_Insure outrageous, payment for the full year of car insurance comes out of my account all at once without my permission. And customer services useless, and can’t give me a refund, guess I won’t be paying rent this month then. Furious","negative","Not available"
"2022-04-07 00:00:00","13:46:00 +0100 BST","Twitter","http://twitter.com/itskieranrhodes/status/1512049180235214851#80670977","Car insurance companies are a joke. @GoSkippy out here charging £51.50/month last year and now they sent me my renewal and it’s £86.03?! When I phoned ‘Sorry, I have had a word with my manager and there’s nothing we can do.’ Searched online, can get it for £77.01. Scamming fucks.","neutral","Not available"
"2022-04-07 00:00:00","13:43:00 +0100 BST","Twitter","http://twitter.com/AndrewballBall/status/1512048320184827916#952470942_1511326899267674118","@RatGrumpy Sainsbury’s do offer motor insurance I believe🤣🤣🤣","neutral","Not available"
"2022-04-07 00:00:00","13:36:00 +0100 BST","Twitter","http://twitter.com/featuresjourno/status/1512046759752736770#23184457","@HastingsDirect Really need to talk to someone about the terrible service we’re currently experiencing. Delays in picking up car for repair, delays in repairs, no communication, no courtesy car, currently looking like we will be over a month without a car.","neutral","Not available"
"2022-04-07 00:00:00","12:25:00 +0100 BST","Twitter","http://twitter.com/davidbartonmus/status/1512028820890599431#155633016","Wow, this is a new one on me. You get married, ring @Zenith_Insure to change your name on your car insurance, and they charged @clemloves £25 for the privilege! Clearly a penalty for getting married! @ZenithSupport","positive","United Kingdom"
"2022-04-07 00:00:00","11:57:00 +0100 BST","Twitter","http://twitter.com/Mish_J/status/1512021658290335751#68646982","@SagaUK Do not chose this Company for your motor insurance. You only find out how little customer service you get from an insurer until you need to make a claim and then it’s too late..Nearly 3 weeks waiting for repairs to be ok’d for what is a straight forward claim; disgusting!","negative","United Kingdom"
"2022-04-07 00:00:00","09:41:00 +0100 BST","Twitter","http://twitter.com/orla_armstrong/status/1511987500738306048#730642572","@HastingsDirect I want to drive my sisters car from the UK (Northern Ireland) to the Republic of Ireland. We both have fully comprehensive car insurance covers - would this still stand in the ROI?","neutral","United Kingdom"
"2022-04-07 00:00:00","09:38:00 +0100 BST","Twitter","http://twitter.com/shankarphad/status/1511986887413874692#582763995","@HMOIndia Sir, How data get from one company to another. My car insurance from general insurance company and recently I received call for renew insurance from all others company. They saying we gat data from software. Sir please stop this data shearing from 1 to others.","neutral","Not available"
"2022-04-07 00:00:00","09:29:00 +0100 BST","Twitter","http://twitter.com/GavThorpeCreate/status/1511984537206726656#54332710","Only the insurance industry could get away with charging someone a £45 fee (plus interest somehow!) for *not* insuring a car for the last ten days of a policy… Safe to say that @HastingsDirect won’t be getting the renewal.","neutral","United Kingdom"
"2022-04-07 00:00:00","04:44:00 +0100 BST","Twitter","http://twitter.com/luckybulla/status/1511912756215177220#20785985","Hey @HastingsDirect adding £118 (33%) to my car insurance for my renewal when nothing has changed, my car has decreased in value, and my no claims has increased a year is not the way to retain my custom. Within 2 minutes I've got a quote that's £74 LESS than last year's! #bye","neutral","United Kingdom"
"2022-04-06 00:00:00","17:30:00 +0100 BST","Twitter","http://twitter.com/CiotoliRon/status/1511743165413400578#1249792849782153216","Contractors and small business owners, don't get so busy this season that you forget to purchase or renew insurance to protect all of your hard work. Contact me today to discuss your options: ron@harterhill.com","neutral","Not available"
"2022-04-06 00:00:00","17:19:00 +0100 BST","Twitter","http://twitter.com/Allyander/status/1511740365786734596#25477964","Looking for car insurance? Whatever you do, don’t use @Zenith_Insure. My car was hit by someone who “wasn’t paying attention” 6 weeks ago and no one has looked at it yet. I don’t even know if it’s safe to drive. They just keep fobbing me off. 😡","neutral","United Kingdom"
"0000-12-31","23:58:45 -0001 LMT","Twitter","Deleted or protected mention","Deleted or protected mention","Deleted or protected mention","Not available"
"2022-04-06 00:00:00","14:38:00 +0100 BST","Twitter","http://twitter.com/DrLynsey/status/1511699802865741830#2729168669","@HastingsDirect Are your phone lines down today? Need to cancel a car insurance autorenewal and can't get through!","negative","United Kingdom"
"2022-04-06 00:00:00","14:08:00 +0100 BST","Twitter","http://twitter.com/kipping72/status/1511692389127233536#598241729","@asksheilas what is going on today, I’ve been trying to get through all day, 40mins/60 mins on phone still no answer need to chance up a accident claim urgently","neutral","Not available"
"2022-04-06 00:00:00","12:57:00 +0100 BST","Twitter","http://twitter.com/seale_richard/status/1511674448394530824#742010170901975040","@HastingsDirect I made a claim on my insurance in Sept 2021 and was hit by an uninsured driver. I had uninsured driver cover on my policy but was still forced to pay the excess fee of £400 to the car repair company to collect the car. I am still waiting for payment?","neutral","Not available"
"2022-04-06 00:00:00","05:02:00 +0100 BST","Twitter","http://twitter.com/NextGenNoise/status/1511555030410829829#3004177420","What’s it like having car insurance with @HastingsDirect ?? They email you on the 6th to tell you you’re due for renewal on the 5th Gang of clowns mate 🤡","neutral","Not available"
"2022-04-05 00:00:00","19:08:00 +0100 BST","Twitter","http://twitter.com/CathJones1971/status/1511405491544592392#2262710571_1511403905829191682","@Sainsburys_Bank @Sainsburys_Bank an even bigger joke, that number goes to Option 1. The car claims team who say they can’t help with policy queries, or Option 2. This line is now closed.","negative","Not available"
"2022-04-05 00:00:00","18:55:00 +0100 BST","Twitter","http://twitter.com/CathJones1971/status/1511402205684932611#2262710571","@sainsburys @Sainsburys_Bank please can someone contact me urgently as your phone line closes at 5pm. Renewed car insurance yesterday, full payment taken, received a call today saying the renewal failed. Promised to call me back but no call and now I have no policy.","negative","Not available"
"2022-04-05 00:00:00","18:38:00 +0100 BST","Twitter","http://twitter.com/illyastarikov/status/1511397788482822148#3253155146_1511270458376835077","if this war goes long, the world might stop caring (sad but true). lots of countries incentivized to proceed with business as usual, keep Russia as business partner; the sanctions are still incomplete, the oil is still flowing. and short term nothing is happening. frustrating. RT @CNN: ""The awful tragedy being revealed in Ukraine is that all of the measures the West is prepared to contemplate to punish Moscow and impact the long-term course of the war cannot do much to save civilians being targeted now"" | Analysis by Stephen Collinson https://www.cnn.com/2022/04/05/politics/putin-ukraine-war-atrocities-western-punishment/index.html?utm_term=link&utm_source=twCNN&utm_content=2022-04-05T09%3A12%3A09&utm_medium=social","neutral","Not available"
"2022-04-05 00:00:00","14:42:00 +0100 BST","Twitter","http://twitter.com/SoftlineNE/status/1511338602332102666#245764981","Customer story: Covéa Insurance. Together with our partner @ServiceNow, we worked on optimising #ITSM and #ITAM, to ensure the solution met Covéa Insurance’s business requirements. Read more here: https://www.softline-group.nl/en/about-us/references/customer-story-covea-insurance/?utm_content=203515257&utm_medium=social&utm_source=twitter&hss_channel=tw-245764981. #itservicemanagement #itassetmanagement #reference","positive","Not available"
"2022-04-05 00:00:00","13:53:00 +0100 BST","Twitter","http://twitter.com/BevJacksonAuth/status/1511326200597258242#863627791_1511323957777121283","I find it hypocritical that those who are furious about the decision to separate sexual orientation from gender identity claim to represent LGB people. Gay & lesbian teens hear constant messages online and from peers that they may really be the opposite sex. That is homophobia. RT @iain_w_anderson: It has been the greatest privilege of my life to be @GEOgovuk #LGBT Business Champion. Sadly today I have resigned from that role. My letter to @BorisJohnson here 🏳️‍🌈🏳️‍⚧️","negative","Not available"
"2022-04-05 00:00:00","11:59:00 +0100 BST","Twitter","http://twitter.com/kidsgrovesport/status/1511297523767517189#984811229406515200","@autonetvan are you interested in quoting us for public and employers liability insurance? If so, please drop us a message. We certainly would love to support local business if possible.","neutral","United Kingdom"
"2022-04-04 00:00:00","21:19:00 +0100 BST","Twitter","http://twitter.com/kalpak_savaliya/status/1511075893401243652#1441996327559127049","Free Crypto Coins Tips : Lloyd’s New Insurance Offering Covers Crypto Held in Hot Wallets #freecryptocoinstips #cryptocurrencies #business #wallet #adoption #insurance https://www.freecryptocoinstips.com/article/lloyds-new-insurance-offering-covers-crypto-held-in-hot-wallets","neutral","Not available"
"2022-04-04 00:00:00","19:22:00 +0100 BST","Twitter","http://twitter.com/LawrenceBarratt/status/1511046620481310720#1465954921807814656","@GoSkippy I filled in a car insurance cancellation form online this morning and haven't had a confirmation yet. Would you be able to let me know if you received it? I know there were website issues today. Thanks!","neutral","Not available"
"2022-04-04 00:00:00","18:13:00 +0100 BST","Twitter","http://twitter.com/sarahblue_4/status/1511029195786305541#3316153534","@Sainsburys_Bank Hi - signed up to your car insurance with the double Nectar points offer. No double points as yet and the “when will I get my Nectar points” link on your app doesn’t work. Can you advise please?","neutral","Not available"
"2022-04-04 00:00:00","14:00:00 +0100 BST","Twitter","http://twitter.com/PopsAnonymous/status/1510965509700960275#2623375012","@askesure hi, do Esure do camper van insurance?","neutral","Not available"
"2022-04-04 00:00:00","12:50:00 +0100 BST","Twitter","http://twitter.com/sparrock/status/1510947802259640330#114150367","@joelycett please help 😭I have had a ongoing claim with the @TheAA_UK insurance for 3 month's now, they continually say some one will be in touch but Refuse to contact me, my car still sat there broken and usable ....","neutral","Not available"
"2022-04-04 00:00:00","12:37:00 +0100 BST","Twitter","http://twitter.com/gazbo19/status/1510944681332551690#503214419_1510942633849413637","@HastingsDirect It’s not clear in the terms and conditions. It says replacement car. Doesn’t say not for fire and theft. Only in the small print. Never mentioned to me when I took out the policy in the phone call I had with the advisor.","neutral","Not available"
"2022-04-04 00:00:00","08:41:00 +0100 BST","Twitter","http://twitter.com/Raf_momentum123/status/1510885345960808452#1465343330800308240_1510874817314140164","@askesure Hello folks! Is this truth that all stickers that are put on the cars need to be declared, otherwise insurance is not valid? whats your point on this? My friend's insurance has been cancelled because he put his favourite workshop sticker on his car. I would appreciate yourhelp;)","positive","Not available"
"2022-04-03 00:00:00","16:54:00 +0100 BST","Twitter","http://twitter.com/obiinnna/status/1510647051817791500#2870430871_1510620197891321856","@mrlurvy @FRSCNigeria That's how I paid into Zenith Insurance mistakenly. Waiting for them to tell me to renew car insurance.","neutral","United Kingdom"
"2022-04-03 00:00:00","12:41:00 +0100 BST","Twitter","http://twitter.com/ShioraW/status/1510583285986086912#23066675","@askesure How do I change payment card for upcoming car insurance renewal? Why is the show quote page giving a 401 error?","neutral","Not available"
"2022-04-03 00:00:00","12:23:00 +0100 BST","Twitter","http://twitter.com/OLIOLI444/status/1510578753331736577#36783563","Updating car #esure car insurance online and the cheeky so and so are charging me £15 admin fee for the pleasure of updating the details myself! Fuming. Definitely won't be staying with them come renewal time","neutral","United Kingdom"
"2022-04-02 00:00:00","19:05:00 +0100 BST","Twitter","http://twitter.com/TonyDabell/status/1510317566274772993#703050803","Got my car renewal email today from @HastingsDirect telling me my premium is going up this year with another years no claims, I don't think so guys","negative","United Kingdom"
"2022-04-02 00:00:00","12:30:00 +0100 BST","Twitter","http://twitter.com/nagmeyazgin/status/1510218093485862921#78860171","@RAC_Care RAC casually let me know that my car insurance renewal will be increased by 30% for absolutely no reason. I drive to the shops once a week and zero claims since I got my licence, and as I have a blackbox always below the speed limit. What gives?","neutral","United Kingdom"
"2022-04-02 00:00:00","10:25:00 +0100 BST","Twitter","http://twitter.com/jasonehoward/status/1510186586331308041#22292913","Well my wife has just tried to add our 17 year old son as a learner driver to her car insurance and CANNOT as it looks like @HastingsDirect don’t except them without doing a new policy which is 500% increase!!!!","neutral","United Kingdom"
"2022-04-02 00:00:00","09:55:00 +0100 BST","Twitter","http://twitter.com/BikeWalkScoot/status/1510179182512328705#2447355865","HIGHWAY CODE: Love this #HighwayCode update message from my car insurance provider @HastingsDirect on being a safe driver and awareness of main code changes including hierarchy of road users, rules for cyclists and the ‘Dutch reach’! 🚶🏼‍♀️🚲🐎🛵🚗🚌🚛 #GiveWay #PassWideAndSlow","positive","United Kingdom"
"2022-04-01 00:00:00","19:16:00 +0100 BST","Twitter","http://twitter.com/BarneyJvw/status/1509957807608639488#594603898","@askesure are a joke of a insurance company, had my car for well over a month waiting for it to be fixed for them to call me and go oh you’ve added spoiler risers we’re gonna void your insurance so now my car with a seized engine is being dropped back to me with it still broke 👍","neutral","Not available"
"2022-04-01 00:00:00","18:09:00 +0100 BST","Twitter","http://twitter.com/PaulUnderhay/status/1509940943046197261#26071018","@SwintonGroup I would like to give you the opportunity to insure me on a new car - but you are making it far too difficult for me. Long wait times, agents who can’t help, online quoting that doesn’t work… If you would like my business, I would appreciate a callback. Thank you","neutral","United Kingdom"
"2022-04-01 00:00:00","18:08:00 +0100 BST","Twitter","http://twitter.com/BlytheJaggz/status/1509940829712007184#1509209646124478466","@asksheilas I can't seem to renew online. My car insurance runs out in about 24 hours. The website says there's an error. Please help.","negative","Not available"
"2022-04-01 00:00:00","16:06:00 +0100 BST","Twitter","http://twitter.com/ShropshireStig/status/1509910203181015046#626978851","Car insurance sorted. Comparison sites are all well & good, but I always like to speak to someone in person before I hand out money. As a result I didn't go with the cheapest, @asksheilas as they have sacked off their phone staff. Never underestimate the power of customer service","negative","Not available"
"2022-04-01 00:00:00","11:04:00 +0100 BST","Twitter","http://twitter.com/DougieBlackwood/status/1509834120456777729#295324413","@sainsburysbank Car Insurance is a pain. On my PC, where I do my business, there is no way to make a shortcut to my policy portal. Jump through all of the ads to find any way in.","negative","United Kingdom"
"2022-04-01 00:00:00","09:20:00 +0100 BST","Twitter","http://twitter.com/kathaurielle/status/1509807952181571584#73423550","@HastingsDirect hello, please can you stop my car insurance renewing? Can’t seem to do it my end.","neutral","United Kingdom"
"2022-04-01 00:00:00","09:13:00 +0100 BST","Twitter","http://twitter.com/kathaurielle/status/1509806255795322888#73423550","@HastingsHelp please could you stop my car insurance from auto renewing? Can’t see how to stop it online.","negative","United Kingdom"
"2022-04-01 00:00:00","06:59:00 +0100 BST","Twitter","http://twitter.com/tinymiaow/status/1509772372680794114#40212427","@askesure how do I add business insurance for 3 days? Thank you 👍","positive","Not available"
"2022-03-31 00:00:00","19:04:00 +0100 BST","Twitter","http://twitter.com/GlasgowGuy2015/status/1509592560746045447#3374139683_1509590158806593540","@Wun_Hunng_Low @talkRADIO @bt_uk @Iromg @iancollinsuk That and the stupid @HastingsDirect car insurance one. 🙉🤦‍♂️","negative","United Kingdom"
"2022-03-31 00:00:00","16:44:00 +0100 BST","Twitter","http://twitter.com/denampmeh/status/1509557274267766792#290129587","@HastingsDirect when one has made a claim and the car is going to be repaired (through Vizion) , but hasn't been picked up yet by the garage, does that count the time of 'whilst your vehicle is being repaired'","negative","United Kingdom"
"2022-03-31 00:00:00","16:31:00 +0100 BST","Twitter","http://twitter.com/CAAVAgValuer/status/1509554100198907917#702798592361304064","NFU Mutual - Have you always wanted to run your own business? Then we have a unique self-employed opportunity for you in Mid-Lincolnshire, with no up-front capital investment and unlimited future earning potential. https://www.caav.org.uk/jobs/nfu-mutual-mid-lincolnshire-associate-partner-insurance-business-nfu-group-secretary","neutral","Not available"
"2022-03-31 00:00:00","13:51:00 +0100 BST","Twitter","http://twitter.com/maggs912/status/1509513763279577088#38425005_1509513761425661956","@Markerstudyins If our car is NOT recovered by the Insurance underwriters it will be scrapped by the police. You are terrible to contact. We waited 2 hours an hour each time to get cut off! WE NEED HELP NOW. I HAVE DM'D YOU SO PLEASE HELP.","negative","United Kingdom"
"2022-03-31 00:00:00","13:36:00 +0100 BST","Twitter","http://twitter.com/A44Andy/status/1509509987223154692#29703937",".@Markerstudyins Stop expanding and hire more phone claims handlers. I wait on hold for TWO hours every day then I get cut off. 5 days ago you said our car was being repaired Today the recovery company say you have not done anything and the police want it scrapped at our expence","negative","United Kingdom"
"2022-03-31 00:00:00","13:10:00 +0100 BST","Twitter","http://twitter.com/Mg19753/status/1509503489025654786#1497121437244657665","Over a month now and still no further forward and another 50 mins waiting on the phone to no avail. Guess my time isn't precious. Now @Markerstudyins time for you to answer my email. #insurance #CustomerService #motorbike","negative","Not available"
"2022-03-31 00:00:00","11:20:00 +0100 BST","Twitter","http://twitter.com/bunkerworth/status/1509475639690203139#1500184871083417603","@axainsurance I’ve just spent 90 minutes on the phone to AXA, being passed around to discuss an existing stolen car claim, before eventually being told to ring RAC insurance again. Who told me to contact AXA. Who then incorrectly transferred me to the wrong department. Terrible.","neutral","Not available"
"2022-03-31 00:00:00","04:47:00 +0100 BST","Twitter","http://twitter.com/Surendr79972081/status/1509376882663649285#1378607762096017409","IF I v Bank to sell entire stake of 20 crore equity shares in Ageas Federal Life Insurance https://www.moneycontrol.com/news/business/banks/idbi-bank-approves-sale-of-entire-stake-of-20-crore-equity-shares-in-ageas-federal-life-insurance-8292331.html","neutral","Not available"
"2022-03-31 00:00:00","03:01:00 +0100 BST","Twitter","http://twitter.com/HeadForPoints/status/1509350047607103498#602725665","Get up to 10,000 Avios with household, business, medical or landlord insurance, or RAC cover https://www.headforpoints.com/2022/03/31/alan-boswell-insurance-avios-3/","neutral","United Kingdom"
"2022-03-30 00:00:00","20:29:00 +0100 BST","Twitter","http://twitter.com/JordanCarl6/status/1509251609280368647#1203065482397540354","@HastingsDirect hi I pick up my new car tomorrow, I’m trying to swap over my insurance and as the car only just been registered, your reg systems not recognising my reg so I try to manually do it however you don’t have my car on any of your options","negative","Not available"
"2022-03-30 00:00:00","18:31:00 +0100 BST","Twitter","http://twitter.com/BoatdogB/status/1509221686876557319#1351182185810812942","@askesure why do I have to wait over half an hour to speak to a person to pay my car insurance? Why can't I do this from the log in page of my account? This is ridiculous. It would be easier to let it lapse and take a new policy with another provider.","negative","Not available"
"2022-03-30 00:00:00","18:08:00 +0100 BST","Twitter","http://twitter.com/CDPL1/status/1509215976893693953#253526114_1509210154927017985","@DrRosemaryL @JohnLewisRetail The problems come with underwriting companies using the good name of respected companies to sell insurance. I've just had 9 weeks without my car because of AA Insurance fronting couldn't care less underwriters.","neutral","United Kingdom"
"2022-03-30 00:00:00","17:22:00 +0100 BST","Twitter","http://twitter.com/r_ashwell/status/1509204494013370370#14869462","Wow. A car insurance company putting out good information about the new highway code rules. Well done @HastingsDirect https://m.hastingsdirect.com/interface/external_view_email.php?AV861777538886147895250zzzzz6444e2eb5b215021e8667b19429ebf16cbcefae3f3bcfb635d8d868d2d539eda9b&varId=","neutral","United Kingdom"
"2022-03-30 00:00:00","15:43:00 +0100 BST","Twitter","http://twitter.com/Isobel97845583/status/1509179485530337282#1498352515150229504_1509178941000626182","@Markerstudyins or dm me please RT @Isobel97845583: @Markerstudyins any chance someone will be able to get back to my emails any time soon? Been waiting since October for my issue to be resolved and car to be repaired due to one of your policy holders crashing into me.","negative","Not available"
"2022-03-30 00:00:00","15:41:00 +0100 BST","Twitter","http://twitter.com/Isobel97845583/status/1509178941000626182#1498352515150229504","@Markerstudyins any chance someone will be able to get back to my emails any time soon? Been waiting since October for my issue to be resolved and car to be repaired due to one of your policy holders crashing into me.","negative","Not available"
"2022-03-30 00:00:00","14:00:00 +0100 BST","Twitter","http://twitter.com/GlobalTravelMgt/status/1509153472607768582#1565624064","Collinson has teamed up with insurance company Allianz Partners to provide free airport lounge access during flight delays. https://www.businesstraveller.com/business-travel/2022/03/30/collinson-teams-up-with-allianz-partners-to-offer-free-lounge-access-during-flight-delays/ via @BTUK #BusinessTravel","positive","Not available"
"2022-03-30 00:00:00","13:12:00 +0100 BST","Twitter","http://twitter.com/askesure/status/1509141438927364103#3044623264_1509139028297371649","@RHARPER04 We're sorry for your wait today Richard, our specialists are working to answer all calls as quickly and efficiently as possible. We have a number of handlers on Live Chat, when there's availability it will show in the 'Need Help' pop up. Thanks ~ Rebecca https://www.esure.com/make-a-car-insurance-claim","neutral","United Kingdom"
"2022-03-30 00:00:00","11:53:00 +0100 BST","Twitter","http://twitter.com/missnc83/status/1509121694278975494#287901276","@Sainsburys_Bank do you do a price match on car insurance?","neutral","United Kingdom"
"2022-03-30 00:00:00","08:55:00 +0100 BST","Twitter","http://twitter.com/sweary_princess/status/1509076826282409988#273556067_1509075065232674819","This could possibly be true... if I hadn't called to cancel my auto renewal and their agent told me they could offer me a quote lower than the previous years, rather than £300 higher 🙄 You want my business, offer me the best price to start with - none of this shady business. RT @HastingsDirect: @sweary_princess @MoneySupermkt @esure Hi there, your quote is based on the details in Statement of Insurance and cover Summary, so if anything's changed, let us know. You can discuss your renewal by calling 0333 321 9790. Thanks ~ Jodie","neutral","United Kingdom"
"2022-03-30 00:00:00","07:42:00 +0100 BST","Twitter","http://twitter.com/MrsO_Maths/status/1509058436885094401#2811589158_1503292092856127495","My car is still parked outside the house, waiting to be repaired. @HastingsDirect have referred it to @Enterprise. Grateful for the hire car but I want to be back in my own car! 🤦🏾‍♀️","negative","United Kingdom"
"2022-03-29 00:00:00","22:40:00 +0100 BST","Twitter","http://twitter.com/m000g/status/1508922169694339077#49925026_1508881772897001484","@askesure I’ve been waiting 4 months for esure recovery team to refund me £300 to release my car from body shop, a month for response to my initial email & week since I was told how pleased I’d be to know they’ll get back to me within 3 days. All insurers-quick to take money/slow to pay.","negative","Not available"
